card_id,card_id_aa,name_eng,name_jap,AA,rarity,level,shop,p_20201219,p_20201226,p_20210104,p_20210109,p_20210116,p_20210124,p_20210130,p_20210206,p_20210214,p_20210221,p_20210225,p_20210227,p_20210307
BT5-045,BT5-045,LordKnightmon,ロードナイトモン,False,SR,6,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,980
BT5-046,BT5-046,Terriermon Assistant,テリアモン助手,False,R,3,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,80,80
BT5-046,BT5-046,Terriermon Assistant,テリアモン助手,False,R,3,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,200
BT5-047,BT5-047,Palmon,パルモン,False,C,3,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50,50
BT5-047,BT5-047,Palmon,パルモン,False,C,3,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-048,BT5-048,Floramon,フローラモン,False,C,3,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-048,BT5-048,Floramon,フローラモン,False,C,3,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-049,BT5-049,Kiwimon,キウイモン,False,U,4,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-049,BT5-049,Kiwimon,キウイモン,False,U,4,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-050,BT5-050,Weedmon,ザッソーモン,False,C,4,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50,50
BT5-050,BT5-050,Weedmon,ザッソーモン,False,C,4,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-051,BT5-051,MoriShellmon,モリシェルモン,False,C,4,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-051,BT5-051,MoriShellmon,モリシェルモン,False,C,4,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-052,BT5-052,Garbagemon,ガーベモン,False,C,5,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-052,BT5-052,Garbagemon,ガーベモン,False,C,5,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-053,BT5-053,Deramon,デラモン,False,C,5,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-053,BT5-053,Deramon,デラモン,False,C,5,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-054,BT5-054,Piximon,ピッコロモン,False,C,5,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-054,BT5-054,Piximon,ピッコロモン,False,C,5,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-055,BT5-055,BanchoLillymon,バンチョーリリモン,False,U,6,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-055,BT5-055,BanchoLillymon,バンチョーリリモン,False,U,6,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-056,BT5-056,Rafflesimon,ラフレシモン,False,SR,6,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200,300
BT5-056,BT5-056,Rafflesimon,ラフレシモン,False,SR,6,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,300
BT5-057,BT5-057,Rosemon,ロゼモン,False,U,6,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-057,BT5-057,Rosemon,ロゼモン,False,U,6,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-058,BT5-058,Argomon,アルゴモン,False,R,6,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,80,80
BT5-058,BT5-058,Argomon,アルゴモン,False,R,6,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-059,BT5-059,Keramon,ケラモン,False,C,3,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-059,BT5-059,Keramon,ケラモン,False,C,3,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-060,BT5-060,Monitamon,モニタモン,False,U,3,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-060,BT5-060,Monitamon,モニタモン,False,U,3,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-061,BT5-061,Commandramon,コマンドラモン,False,C,3,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-061,BT5-061,Commandramon,コマンドラモン,False,C,3,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-062,BT5-062,Mekanorimon,メカノリモン,False,C,4,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-062,BT5-062,Mekanorimon,メカノリモン,False,C,4,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-063,BT5-063,Kurisarimon,クリサリモン,False,C,4,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-063,BT5-063,Kurisarimon,クリサリモン,False,C,4,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-064,BT5-064,BlackGaogamon,ブラックガオガモン,False,C,4,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-064,BT5-064,BlackGaogamon,ブラックガオガモン,False,C,4,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-065,BT5-065,Shademon,シェイドモン,False,U,4,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,80,80
BT5-065,BT5-065,Shademon,シェイドモン,False,U,4,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-066,BT5-066,WaruMonzaemon,ワルもんざえモン,False,R,5,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,100,180
BT5-066,BT5-066,WaruMonzaemon,ワルもんざえモン,False,R,5,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-067,BT5-067,Infermon,インフェルモン,False,U,5,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-067,BT5-067,Infermon,インフェルモン,False,U,5,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-068,BT5-068,BlackMachGaogamon,ブラックマッハガオガモン,False,C,5,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-068,BT5-068,BlackMachGaogamon,ブラックマッハガオガモン,False,C,5,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-069,BT5-069,BlackWarGreymon,ブラックウォーグレイモン,False,R,6,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,80,80
BT5-069,BT5-069,BlackWarGreymon,ブラックウォーグレイモン,False,R,6,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-070,BT5-070,MetalGarurumon,メタルガルルモン,False,SR,6,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150,150
BT5-070,BT5-070,MetalGarurumon,メタルガルルモン,False,SR,6,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,200
BT5-071,BT5-071,Guilmon,ギルモン,False,U,3,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100,300
BT5-071,BT5-071,Guilmon,ギルモン,False,U,3,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,200
BT5-072,BT5-072,Fake Agumon Expert,ニセアグモン博士,False,U,3,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,80,80
BT5-072,BT5-072,Fake Agumon Expert,ニセアグモン博士,False,U,3,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-073,BT5-073,Pillomon,ピロモン,False,C,3,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-073,BT5-073,Pillomon,ピロモン,False,C,3,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-074,BT5-074,Troopmon,トループモン,False,C,4,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-074,BT5-074,Troopmon,トループモン,False,C,4,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-075,BT5-075,Musyamon,ムシャモン,False,C,4,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-075,BT5-075,Musyamon,ムシャモン,False,C,4,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-076,BT5-076,BlackGrowlmon,ブラックグラウモン,False,C,4,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-076,BT5-076,BlackGrowlmon,ブラックグラウモン,False,C,4,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-077,BT5-077,Vajramon,ヴァジラモン,False,C,5,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-077,BT5-077,Vajramon,ヴァジラモン,False,C,5,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-078,BT5-078,Jokermon,ジョーカーモン,False,C,5,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-078,BT5-078,Jokermon,ジョーカーモン,False,C,5,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-079,BT5-079,BlackWarGrowlmon,ブラックメガログラウモン,False,R,5,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,100,100
BT5-079,BT5-079,BlackWarGrowlmon,ブラックメガログラウモン,False,R,5,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-080,BT5-080,Zanbamon,ザンバモン,False,U,6,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-080,BT5-080,Zanbamon,ザンバモン,False,U,6,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-081,BT5-081,ChaosGallantmon,カオスデュークモン,False,SR,6,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,900
BT5-081,BT5-081B,ChaosGallantmon,カオスデュークモン,True,SR,6,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1800,1500
BT5-081,BT5-081,ChaosGallantmon,カオスデュークモン,False,SR,6,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,1280
BT5-081,BT5-081B,ChaosGallantmon,カオスデュークモン,True,SR,6,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2480,2480
BT5-082,BT5-082,Tactimon,タクティモン,False,SR,6,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100,200
BT5-082,BT5-082,Tactimon,タクティモン,False,SR,6,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,150
BT5-083,BT5-083,Megidramon,メギドラモン,False,R,6,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,80,80
BT5-083,BT5-083,Megidramon,メギドラモン,False,R,6,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-084,BT5-084,Diaboromon,ディアボロモン,False,R,6,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,80,80
BT5-084,BT5-084,Diaboromon,ディアボロモン,False,R,6,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-085,BT5-085,Armageddemon,アーマゲモン,False,SR,7,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,600,600
BT5-085,BT5-085B,Armageddemon,アーマゲモン,True,SR,7,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,2000
BT5-085,BT5-085,Armageddemon,アーマゲモン,False,SR,7,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,580
BT5-085,BT5-085B,Armageddemon,アーマゲモン,True,SR,7,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980,1980
BT5-086,BT5-086,Omnimon,オメガモン,False,SR,7,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0,1400
BT5-086,BT5-086B,Omnimon,オメガモン,True,SR,7,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,2800,3000
BT5-086,BT5-086,Omnimon,オメガモン,False,SR,7,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280,1480
BT5-086,BT5-086B,Omnimon,オメガモン,True,SR,7,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980,2980
BT5-087,BT5-087,Omnimon Zwart,オメガモン ズワルト,False,SR,7,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,1350,1600
BT5-087,BT5-087B,Omnimon Zwart,オメガモン ズワルト,True,SR,7,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,2980,2980
BT5-087,BT5-087,Omnimon Zwart,オメガモン ズワルト,False,SR,7,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480,1480
BT5-087,BT5-087B,Omnimon Zwart,オメガモン ズワルト,True,SR,7,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2980,2980
BT5-088,BT5-088,Sora Takenouchi & Joe Kido,武之内空&城戸丈,False,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,100,100
BT5-088,BT5-088B,Sora Takenouchi & Joe Kido,武之内空&城戸丈,True,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,200,180
BT5-088,BT5-088,Sora Takenouchi & Joe Kido,武之内空&城戸丈,False,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-088,BT5-088B,Sora Takenouchi & Joe Kido,武之内空&城戸丈,True,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,300
BT5-089,BT5-089,Izzy Izumi & Mimi Tachikawa,泉光子郎&太刀川ミミ,False,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,80,80
BT5-089,BT5-089B,Izzy Izumi & Mimi Tachikawa,泉光子郎&太刀川ミミ,True,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,200,200
BT5-089,BT5-089,Izzy Izumi & Mimi Tachikawa,泉光子郎&太刀川ミミ,False,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-089,BT5-089B,Izzy Izumi & Mimi Tachikawa,泉光子郎&太刀川ミミ,True,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,200
BT5-090,BT5-090,Arata Sanada,真田アラタ,False,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,80,80
BT5-090,BT5-090B,Arata Sanada,真田アラタ,True,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,400,400
BT5-090,BT5-090,Arata Sanada,真田アラタ,False,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-090,BT5-090B,Arata Sanada,真田アラタ,True,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,400
BT5-091,BT5-091,Takumi Aiba,相羽タクミ,False,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,120,120
BT5-091,BT5-091B,Takumi Aiba,相羽タクミ,True,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,380,350
BT5-091,BT5-091,Takumi Aiba,相羽タクミ,False,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-091,BT5-091B,Takumi Aiba,相羽タクミ,True,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,400
BT5-092,BT5-092,Nokia Shiramine,白峰ノキア,False,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,400,350
BT5-092,BT5-092B,Nokia Shiramine,白峰ノキア,True,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1800,1800
BT5-092,BT5-092,Nokia Shiramine,白峰ノキア,False,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,400
BT5-092,BT5-092B,Nokia Shiramine,白峰ノキア,True,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780,1780
BT5-093,BT5-093,Tai Kamiya & Matt Ishida,八神太一&石田ヤマト,False,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,120,120
BT5-093,BT5-093B,Tai Kamiya & Matt Ishida,八神太一&石田ヤマト,True,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,480,480
BT5-093,BT5-093,Tai Kamiya & Matt Ishida,八神太一&石田ヤマト,False,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-093,BT5-093B,Tai Kamiya & Matt Ishida,八神太一&石田ヤマト,True,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,500
BT5-094,BT5-094,Rowdy Rocker,ラウディロッカー,False,C,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-094,BT5-094,Rowdy Rocker,ラウディロッカー,False,C,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-095,BT5-095,Transcendent Sword,グレイソード,False,U,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-095,BT5-095,Transcendent Sword,グレイソード,False,U,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-096,BT5-096,Supreme Cannon,ガルルキャノン,False,C,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,50
BT5-096,BT5-096,Supreme Cannon,ガルルキャノン,False,C,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-097,BT5-097,Absolute Blast,アブソリュートブラスト,False,U,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-097,BT5-097,Absolute Blast,アブソリュートブラスト,False,U,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-098,BT5-098,Meteor Shower,メテオスコール,False,C,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-098,BT5-098,Meteor Shower,メテオスコール,False,C,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-099,BT5-099,Spiral Masquerade,スパイラルマスカレード,False,U,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-099,BT5-099,Spiral Masquerade,スパイラルマスカレード,False,U,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-100,BT5-100,Royal Nuts,ロイヤルナッツ,False,C,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-100,BT5-100,Royal Nuts,ロイヤルナッツ,False,C,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-101,BT5-101,You Can't Actually Fly?,実はキミ……飛べないの？,False,U,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-101,BT5-101,You Can't Actually Fly?,実はキミ……飛べないの？,False,U,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-102,BT5-102,Wisselen,ウィスレン,False,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,80,80
BT5-102,BT5-102,Wisselen,ウィスレン,False,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-103,BT5-103,A Blazing Storm of Metal!,熱く激しきメタルの嵐！！,False,U,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-103,BT5-103,A Blazing Storm of Metal!,熱く激しきメタルの嵐！！,False,U,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-104,BT5-104,Catastrophe Cannon,カタストロフィーカノン,False,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,80,80
BT5-104,BT5-104,Catastrophe Cannon,カタストロフィーカノン,False,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-105,BT5-105,Ultimate Flare,アルティメットフレア,False,C,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,30
BT5-105,BT5-105,Ultimate Flare,アルティメットフレア,False,C,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-106,BT5-106,Demonic Disaster,デモンズディザスター,False,C,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,30,50
BT5-106,BT5-106,Demonic Disaster,デモンズディザスター,False,C,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,20
BT5-107,BT5-107,Revive From the Darkness!,ヤミよりの復活！！,False,U,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50,50
BT5-107,BT5-107,Revive From the Darkness!,ヤミよりの復活！！,False,U,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50
BT5-108,BT5-108,Earth Shaker,壱の太刀,False,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,80,80
BT5-108,BT5-108,Earth Shaker,壱の太刀,False,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-109,BT5-109,Mega Digimon Fusion!,究極合体デジモンへの融合！,False,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,80,80
BT5-109,BT5-109,Mega Digimon Fusion!,究極合体デジモンへの融合！,False,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-110,BT5-110,All Delete,オールデリート,False,R,0,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,80,80
BT5-110,BT5-110,All Delete,オールデリート,False,R,0,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,100
BT5-111,BT5-111,Omnimon X Anti-body,オメガモンX抗体,False,SEC,7,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5980.0,6000,6000
BT5-111,BT5-111B,Omnimon X Anti-body,オメガモンX抗体,True,SEC,7,bigweb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,9000,8500
BT5-111,BT5-111,Omnimon X Anti-body,オメガモンX抗体,False,SEC,7,yuyutei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5980,5980
